latitude,longitude
52.4837997,13.42302245
52.461359,13.518531
attraction,Berlin
52.499901,13.30209234
52.51462452,13.23953927
52.42943491,13.38873107
52.54088399,13.43840338
52.44532406,13.57405365
attraction,Berlin
52.4542745,13.317976
52.50538722,13.32900616
52.51580424,13.38676805
52.50005961,13.38755261
52.52650919,13.41130257
attraction,Berlin
52.50987432,13.37348342
52.47499117,13.45921755
52.51682497,13.44997773
52.5296971,13.3974285
52.45696391,13.31928134
52.51202572,13.31819658
52.53775567,13.60361646
52.58409496,13.28598976
52.50436928,13.31977314
52.5412288,13.6000272
52.506597,13.30851
52.42940986,13.45479531
52.46403822,13.32678347
52.565722,13.509481
52.53934125,13.41376984
attraction,Berlin
52.50162637,13.38122964
52.48164332,13.52638006
52.45457105,13.31821918
52.44886679,13.25146598
52.50760188,13.4544754
52.51668441,13.30302715
52.5814829,13.274871
52.50869894,13.43626857
52.52826418,13.31899127
52.5133956,13.38944734
52.510637,13.323204
attraction,Berlin
52.50608686,13.37714195
52.55617256,13.46327305
52.5392421,13.2053878
52.523646,13.330503
52.5513199,13.418296
52.5755489,13.29369476
52.54983671,13.18170105
52.54044943,13.47606182
52.45783137,13.56840166
attraction,Berlin
52.48762208,13.38846713
52.510318,13.428743
attraction,Berlin
52.51676,13.33836
52.588756,13.32499717
52.54313776,13.35188627
52.48882301,13.31178255
52.6330527,13.301454
52.42531392,13.32794567
attraction,Berlin
52.54488652,13.419227
attraction,Berlin
52.43659,13.3287853
52.549054,13.404197
52.50835938,13.31019402
52.5352093,13.41866255
52.53533634,13.42470734
52.47631898,13.52473165
52.49311557,13.4659338
52.50964408,13.37291973
52.50128022,13.38141203
52.54139051,13.35518742
52.5429727,13.3668936
52.53750519,13.36947703
52.57434175,13.54623914
52.47413765,13.310035
52.51883209,13.24362514
52.45755956,13.35327928
52.53415129,13.40493307
52.52815406,13.40285897
52.50139778,13.39068174
52.499215,13.4187326
52.52649498,13.4076419
52.52109768,13.3968401
52.49215204,13.42357099
52.51119333,13.44314575
52.5173177,13.46681356
52.489883,13.394149
52.487237,13.428926
52.514901,13.396414
52.51503995,13.46833887
52.50463708,13.44792277
52.534201,13.398295
52.479059,13.424238
attraction,Berlin
52.4884832,13.4277147
52.50603461,13.45801324
52.53395,13.403416
52.527059,13.414766
52.49349383,13.418192
52.510516,13.46062873
52.49719482,13.45313966
52.46615002,13.36593763
52.47907902,13.31029933
52.50918094,13.4557631
52.49198547,13.45848262
52.48019287,13.33721539
52.53718666,13.40190411
52.49761735,13.42499651
52.499196,13.430581
52.529633,13.395461
52.48976817,13.39070411
52.49666708,13.46812109
52.50429871,13.38194386
52.54229128,13.42043817
52.4969248,13.420492
52.54540837,13.41698885
52.48802007,13.429842
52.490898,13.386726
52.50175362,13.44859827
52.51154993,13.45829065
52.49647306,13.4773922
52.53277184,13.41398788
52.510269,13.460441
52.505972,13.467511
52.50859,13.455609
52.50861405,13.4611702
52.542893,13.416766
52.542712,13.419758
52.504502,13.46797393
52.527464,13.392741
52.551687,13.357836
52.49160005,13.42595816
52.48744969,13.43137
52.492819,13.421774
52.478073,13.423831
52.54735589,13.38491221
52.547036,13.416652
52.54364179,13.35959413
52.515807,13.409089
52.50570081,13.32320001
52.481432,13.52556
52.509834,13.456199
52.48465963,13.30136004
52.53714774,13.41741991
52.49082175,13.3871305
52.51820322,13.45527989
52.50527055,13.46680284
52.4991344,13.388402
52.53376846,13.3848378
52.52639868,13.39361359
attraction,Berlin
attraction,Berlin
52.5291066,13.40838293
52.50670071,13.44962597
52.524264,13.528434
52.5007436,13.44057534
52.49927919,13.41867159
52.50727236,13.45422864
52.52015108,13.4614706
52.5195113,13.42341542
52.50591516,13.461705
52.50562,13.466429
52.5138704,13.37860107
52.51179079,13.45738828
52.5477,13.415565
52.50498994,13.33964365
52.4882215,13.42899839
52.54162703,13.41524218
52.47877478,13.42332959
52.49586746,13.3417075
52.50502239,13.45813394
52.521947,13.453299
52.52935807,13.40541903
52.48972449,13.40414529
52.52509296,13.4498781
52.50534943,13.46672098
52.532363,13.394552
52.52254038,13.32905531
52.5172,13.471607
52.50023523,13.45357418
52.51104968,13.46906662
52.50195945,13.35458994
52.537485,13.422295
52.48022424,13.52469253
52.48021804,13.42520896
52.528683,13.45712784
52.46384102,13.38960886
52.50763431,13.36316924
52.50966537,13.37847233
52.54859223,13.45091343
52.499021,13.44593
52.51674317,13.44239473
52.54354231,13.41771841
52.5237415,13.38100433
52.501929,13.310287
52.51329582,13.45644951
52.59692006,13.45311736
52.57066417,13.40850234
52.50827122,13.56188715
52.516234,13.463434
52.53893825,13.41016184
52.52305276,13.40864635
52.521522,13.41319084
52.50070548,13.489784
52.50050885,13.4221588
52.490808,13.386711
52.52058878,13.38863834
52.533225,13.424676
52.53320254,13.54821895
52.53065927,13.61988907
52.541803,13.421148
52.43115861,13.199687
52.5187997,13.36700857
52.483263,13.525895
52.48955087,13.38640841
52.63304987,13.2894659
attraction,Berlin
52.4974975,13.354406
52.49880486,13.35159123
attraction,Berlin
52.49350412,13.43751003
attraction,Berlin
52.489872,13.388841
52.4980472,13.34915042
52.541212,13.369522
52.4919479,13.38317826
52.54744853,13.41538131
52.48794167,13.37220669
52.61409725,13.2869339
52.50483863,13.38054369
52.531052,13.426959
52.51257759,13.43464851
52.5476658,13.48865747
52.57076836,13.52919736
52.63576203,13.30215692
52.443526,13.295379
52.602139,13.367561
attraction,Berlin
52.5162412,13.26082238
52.51867566,13.18796039
52.53806,13.202125
52.51434815,13.4594295
52.500768,13.3513405
52.48761501,13.38148713
52.501986,13.31325
52.46863868,13.56232166
52.4975703,13.46515665
52.51291659,13.32089856
52.51496666,13.39062252
52.473837,13.450994
52.54207089,13.42385484
52.537128,13.202026
52.49923123,13.445444
52.50564729,13.36167877
52.499524,13.445075
52.55359849,13.46529749
52.54360923,13.41974638
52.44262906,13.34520777
52.49209456,13.41866146
52.49745132,13.45308947
52.51661621,13.26037997
52.50987472,13.4580068
52.453323,13.315271
52.50995268,13.55232239
52.505402,13.317455
52.55268917,13.35143566
52.48211,13.429262
52.50224491,13.44755068
52.49912381,13.427957
52.486303,13.355942
52.50805899,13.25654984
52.49971273,13.3490324
52.434691,13.292972
52.54236614,13.418337
52.43499178,13.71482134
52.4887387,13.46915245
52.42067784,13.72196674
52.41905659,13.72084154
52.48847544,13.410415
attraction,Berlin
52.4259905,13.72321129
52.60794728,13.36615562
52.50905156,13.39031696
52.526824,13.237627
52.50466034,13.3912894
52.50689662,13.45855236
52.51075702,13.46367506
52.469397,13.4381911
52.52499104,13.40604
52.52561035,13.3904844
52.501157,13.342873
52.545305,13.419553
52.50434578,13.33724383
52.52073,13.447132
52.4849278,13.43743268
52.52256322,13.38871837
52.52365011,13.43063593
52.50631856,13.29907079
52.49132343,13.42593619
52.50551,13.466578
52.51831785,13.41589782
52.54151219,13.54256349
52.49827404,13.28829161
52.50880342,13.38396549
52.48287,13.381793
52.49747242,13.24130416
attraction,Berlin
52.5197398,13.46679211
52.46348804,13.52421284
52.49932084,13.41986418
52.50229566,13.34781517
52.49742874,13.45476709
52.4951928,13.41512203
52.54932292,13.48408699
52.55455209,13.43251104
52.41867562,13.14767361
52.48002938,13.50043774
52.52440733,13.30287695
52.51854509,13.44516277
52.56763189,13.40291262
52.49387776,13.38216673
52.47818014,13.49103928
52.54354231,13.41758966
52.520335,13.344444
52.51821149,13.4551959
52.548359,13.416089
52.56474445,13.32742505
52.48886135,13.39004056
52.57760175,13.30060244
52.49034886,13.38670229
52.47836311,13.27553988
52.49615953,13.49018097
attraction,Berlin
52.544053,13.415647
52.55468413,13.20097351
attraction,Berlin
52.44136088,13.5874638
attraction,Berlin
52.52904043,13.43534041
52.51410647,13.42118708
52.58356086,13.28693906
52.49793616,13.37898731
52.51615383,13.3802855
52.49827581,13.29577446
52.46602422,13.27388763
52.53482749,13.41921827
52.49568,13.260034
52.50871621,13.48440788
52.50007848,13.34924698
52.47679214,13.35557805
52.49890362,13.32267007
52.50936499,13.45875621
52.56215555,13.45970909
52.4931809,13.50421429
52.50254868,13.322114
52.49102481,13.35326245
52.46132595,13.31800238
52.604055,13.350933
attraction,Berlin
attraction,Berlin
52.48267167,13.41632767
52.45875156,13.34235487
52.50239718,13.33429233
52.54272017,13.41424227
52.479747,13.43241
52.539961,13.412226
52.55361549,13.29178333
52.48954102,13.40598383
52.49611381,13.23898137
52.61539094,13.32452048
attraction,Berlin
52.55445047,13.49294901
52.53655447,13.41752499
52.49659282,13.42021787
52.52155138,13.45028311
52.45483257,13.62796068
52.59593643,13.36614769
52.596751,13.366864
52.534617,13.424957
52.55501146,13.38742018
52.49307638,13.36879492
52.50219447,13.33498737
attraction,Berlin
52.527933,13.646238
52.48766728,13.38151932
52.56912945,13.39824947
52.493573,13.299263
52.499232,13.349192
52.58449741,13.46944197
52.51708388,13.46768511
52.54661213,13.45636904
52.453038,13.522378
52.44774479,13.57717037
52.607132,13.324785
52.462425,13.512818
52.49751183,13.32227237
52.47995786,13.51710202
52.51535904,13.36345196
52.528642,13.44255567
52.49961312,13.26111227
52.48957568,13.39761915
52.54089314,13.43379021
52.48500016,13.47104091
52.51374185,13.45877237
52.61797962,13.48670483
52.52880372,13.44190004
52.52250774,13.37134838
52.53943147,13.39302063
52.53853095,13.40937138
52.44444898,13.62545013
52.50184842,13.4113133
52.51700994,13.38908974
52.51781388,13.23863268
attraction,Berlin
52.54268102,13.56272936
52.47221139,13.33611939
52.64687061,13.451018
52.47539163,13.35950375
52.44408277,13.1764698
52.45684623,13.56708527
52.54498677,13.56682059
52.4244926,13.46311267
52.48626,13.58289
52.539657,13.483933
52.471995,13.335561
52.39845509,13.39210369
52.53316,13.403164
52.43706464,13.32162935
52.51135004,13.39158297
52.53209572,13.41018975
52.48798051,13.4320079
52.53759,13.574296
52.51442538,13.35008383
52.40760283,13.18934441
52.58811036,13.40529442
52.58957041,13.40503693
52.487701,13.359905
52.54836834,13.45300259
52.4093176,13.66252899
52.51114109,13.46413136
52.54119832,13.35133133
52.59872427,13.30172457
52.504516,13.33783175
52.53275543,13.34559917
52.55566377,13.46250057
52.51876706,13.49073887
52.517198,13.466332
52.486263,13.43457592
52.546321,13.452332
52.47282149,13.37010384
52.497589,13.347605
52.51100058,13.3978432
52.49768,13.35166285
52.47665842,13.29034652
52.53820467,13.60384226
52.49908994,13.30900401
52.51948519,13.46169591
52.513835,13.290974
52.52846736,13.4574151
52.46137977,13.37881565
52.51452291,13.33347954
52.548953,13.226673
52.50310889,13.41104507
52.4460423,13.249334
52.4151944,13.60013008
52.57389329,13.38422303
52.54876292,13.38952802
52.45424414,13.51374149
52.5449125,13.48579288
52.42082179,13.17140579
52.5000064,13.53418608
52.49946443,13.53000174
52.45612988,13.15948338
52.4996273,13.30509103
52.56452746,13.58189773
52.51678235,13.28736305
52.48357054,13.36250683
52.52641781,13.41151714
52.46474239,13.32717026
52.48814285,13.369221
52.54284414,13.40333104
52.49832806,13.5249424
52.52618282,13.37443829
52.485737,13.442112
52.48083883,13.36335438
52.51727834,13.30536339
52.52563452,13.3877635
52.41307413,13.58895063
attraction,Berlin
52.51797057,13.46642733
52.43940774,13.57458941
52.49903346,13.44112873
52.48770896,13.27714924
52.45474548,13.1891757
52.5372976,13.36166024
52.56907307,13.40698957
52.49785452,13.45364392
52.45369861,13.27831205
52.54902856,13.42183896
52.47593,13.273529
52.467079,13.616378
52.51452532,13.35066183
52.515288,13.472458
52.52012497,13.30663204
52.51950803,13.37853534
52.54274627,13.32607269
52.62114519,13.4831214
attraction,Berlin
52.42294449,13.22612547
52.54755923,13.48256632
52.49328435,13.33298754
52.474597,13.321277
52.50690968,13.43608618
attraction,Berlin
52.49771617,13.43138404
52.53733675,13.42228889
52.54720911,13.40808392
52.53052695,13.47697783
52.43848451,13.42312574
52.522702,13.4516114
52.53227069,13.46955158
52.53567166,13.43216308
52.48983622,13.39040279
52.52366317,13.2528162
52.453456,13.384758
52.57155099,13.42160225
52.574268,13.36027
52.52180924,13.4126544
52.50414967,13.48342627
52.56349465,13.23012619
52.539861,13.41457748
attraction,Berlin
52.49052193,13.48081198
52.485446,13.619713
52.55324905,13.39186042
52.546066,13.397961
52.61391424,13.24605847
52.49881148,13.32864626
52.436189,13.572587
52.54953169,13.33250999
52.47363187,13.4171176
52.52930052,13.45441459
52.47154532,13.47061132
52.49468,13.295765
52.543431,13.323584
52.51481788,13.40998748
52.49579374,13.46286535
52.51853203,13.42833996
attraction,Berlin
52.501179,13.44237864
52.503038,13.315302
52.56493375,13.45476181
52.43288554,13.41722488
52.54788763,13.41705322
attraction,Berlin
52.49369635,13.414366
52.48876483,13.41113091
52.50957217,13.37362915
52.53708225,13.39357853
52.542934,13.439085
52.48577263,13.48217726
52.51944602,13.31929207
52.580582,13.401011
52.51965493,13.42278242
52.46211531,13.54541302
52.54454712,13.42207432
52.49526087,13.58584217
52.48059745,13.35881364
52.51095927,13.32298176
52.51470613,13.31605196
52.458114,13.536563
52.47463362,13.49611353
52.47867465,13.50059867
52.45321587,13.38471898
52.49185507,13.3913341
52.44595305,13.67281795
52.48065013,13.33645821
52.54944241,13.41621426
52.4866481,13.4706974
52.55391556,13.46082687
52.55172782,13.35818967
52.53940569,13.43611257
52.56946587,13.19582593
52.52867667,13.39708528
52.48929824,13.48165812
52.49414802,13.38388553
attraction,Berlin
52.54360755,13.27144146
52.48639983,13.4218061
52.48956185,13.38561773
52.57906215,13.25912476
attraction,Berlin
52.59267181,13.27514913
52.550519,13.36358761
52.59217438,13.26184106
52.550834,13.411884
52.537046,13.269398
52.44657429,13.57585073
52.46047487,13.69448343
52.48339967,13.34369249
52.44763793,13.66752428
52.5203588,13.4796215
attraction,Berlin
52.51794446,13.40241909
52.42319941,13.47729938
52.49307877,13.31225202
52.51405776,13.28116511
52.50557748,13.31367016
52.50586482,13.30229759
52.45540396,13.57940789
52.53293783,13.35195662
52.47059942,13.26358795
52.42871201,13.47211361
52.54342486,13.3292377
52.501554,13.318866
52.48206149,13.30325246
52.5343348,13.40466142
52.49760958,13.40499401
52.42278467,13.73351097
52.53499,13.460393
52.46947042,13.1964675
52.515613,13.294945
52.52916647,13.40174652
52.55358613,13.52020293
52.49748898,13.46452382
52.481738,13.47689
52.61681182,13.29680681
52.44498101,13.3265724
52.547822,13.34479366
52.47687221,13.2981175
52.51694444,13.19098275
52.48410719,13.36678676
52.48288747,13.39606723
52.43996262,13.47393751
52.50738343,13.4756536
52.53285333,13.40349197
attraction,Berlin
52.46397176,13.54916811
52.42837183,13.46994638
52.50202291,13.41470324
52.480694,13.33657691
52.50169821,13.18651199
52.48653675,13.56613689
52.49978501,13.418165
attraction,Berlin
52.38607756,13.68124008
52.50660962,13.4681304
52.62193082,13.40198868
52.56505395,13.35974779
52.44971752,13.44013095
52.53953588,13.20646763
52.53392365,13.32836866
52.53879862,13.20309273
52.4118438,13.66261482
52.49852556,13.35409462
52.51334806,13.33135128
52.591665,13.302299
52.56625589,13.42398405
52.40627319,13.18763995
52.45374052,13.28059065
52.54024062,13.4122467
52.49131478,13.439772
52.49915665,13.3425084
52.55331541,13.47035408
52.57796686,13.50575924
52.488152,13.352255
52.51619475,13.3772707
52.4449031,13.57668897
52.54896244,13.15761157
52.41154457,13.58877497
52.502196,13.430635
52.50386646,13.49565268
52.6053071,13.39381456
52.44528398,13.32808369
52.54951564,13.38621274
52.438506,13.371163
52.43251923,13.18232775
52.58837108,13.26951027
52.42833258,13.67733479
52.47693603,13.4239737
52.48322164,13.35227881
52.50726558,13.4613955
52.48975852,13.38200012
52.50045278,13.444011
52.49429673,13.28197229
52.50375178,13.60630664
52.589393,13.355568
52.49041111,13.23427677
52.45456159,13.27250361
52.57295113,13.2857367
52.440167,13.21044
52.48711849,13.42479944
52.451354,13.409661
52.50310889,13.54876041
52.51048234,13.20838541
52.54183531,13.349926
52.594699,13.333124
52.50397983,13.4427039
52.455082,13.468161
52.529507,13.296769
52.42954283,13.18266034
52.432171,13.168106
52.54288655,13.22130024
52.44116435,13.64336138
52.587487,13.274361
attraction,Berlin
52.43309486,13.14303875
52.48985,13.55411
52.49854081,13.29086523
52.549506,13.361764
52.49528425,13.40940356
52.55100887,13.39897591
52.541755,13.363369
52.5442598,13.36267934
52.467549,13.431031
attraction,Berlin
attraction,Berlin
52.54339278,13.27484696
52.473562,13.457945
attraction,Berlin
52.45626902,13.18859882
52.45077881,13.40095997
52.50303966,13.19161138
52.548151,13.267811
52.55284153,13.36152136
52.44640754,13.61450672
52.5179471,13.46590343
52.49533651,13.41179609
52.49128877,13.59520711
52.42859426,13.62442017
52.41731457,13.164711
52.442562,13.173257
52.54397294,13.33019257
52.49325044,13.49135456
52.445673,13.385703
52.48084,13.360172
52.48238819,13.49756241
52.47313321,13.29923451
52.54818386,13.35249747
52.461001,13.353339
52.46259904,13.17295074
52.48681059,13.48422288
52.45808838,13.3297205
52.50498505,13.46644647
52.4378697,13.39499474
52.44246764,13.3869947
52.490012,13.491169
52.43389779,13.16497922
52.49000388,13.24101942
52.46456087,13.34240735
52.53806412,13.31551552
52.474547,13.32637
52.50885249,13.46226771
52.499185,13.34171
52.44530797,13.36921871
52.38145864,13.64094494
52.4935467,13.59304905
52.43403421,13.16501566
52.51919794,13.46666336
52.51505886,13.4611786
52.45838256,13.45496356
52.55491361,13.4565568
52.50436993,13.47920624
52.521795,13.48549683
52.46815583,13.14268574
52.4158312,13.49627497
52.46159562,13.45477045
52.508498,13.580307
52.47123523,13.31009893
52.52866317,13.19228411
52.54765213,13.41139645
52.48673935,13.48155861
52.5367217,13.22272718
52.443539,13.294661
52.50301746,13.47771406
52.51381817,13.46595526
52.55038302,13.30604217
52.42533627,13.58407974
52.457956,13.475859
52.4585983,13.47928047
52.525834,13.30048
attraction,Berlin
52.4613732,13.51871088
52.51533293,13.40649605
52.49997398,13.50406408
52.40963254,13.25915101
52.40897499,13.62354426
52.5164559,13.32680225
52.550173,13.3098
52.48621,13.28084
52.48845125,13.27290058
52.514669,13.49039
52.482707,13.285407
52.50811123,13.31763983
52.57616738,13.41342688
52.46798672,13.44134634
52.46910453,13.43039989
52.57610218,13.42668772
52.488139,13.391127
52.49231092,13.23654874
52.418228,13.290684
52.51640684,13.46079467
52.506826,13.313908
attraction,Berlin
52.48683756,13.31812263
52.51756127,13.36711049
52.4547973,13.32728995
52.51917182,13.191576
52.52919838,13.26843739
52.53703417,13.26413647
52.49963435,13.45464706
52.48337661,13.44081801
52.5059372,13.41820293
52.54295894,13.29077856
52.50044423,13.37233543
52.474467,13.339181
52.48445743,13.4331394
52.52973735,13.45546633
52.52203,13.151132
52.54647838,13.40027332
52.42692681,13.20458544
52.47781421,13.47919464
52.508527,13.587306
52.50796757,13.42217088
52.54635442,13.40185046
52.49885156,13.4749078
52.40975846,13.36332933
52.49635636,13.29156078
52.47519349,13.2942444
52.391426,13.410911
52.58197272,13.21440879
52.51858426,13.37297916
52.530705,13.201163
52.48353814,13.36212158
52.460174,13.49221936
52.479343,13.349798
52.49766184,13.32122326
52.52013067,13.24285802
52.5183192,13.28403072
52.42759567,13.18234821
52.55535066,13.43391895
52.48761501,13.37506056
attraction,Berlin
52.52442039,13.55009079
52.49882445,13.34937572
52.573138,13.533437
52.59866724,13.3040154
52.51445579,13.23912434
52.43853683,13.65171432
52.48494029,13.490408
52.576437,13.396415
52.5298409,13.45386049
52.54354231,13.37579012
52.55111363,13.37250673
52.50953068,13.27698933
52.53543772,13.46374512
52.53486342,13.46490383
attraction,Berlin
52.49063612,13.47976366
52.4466479,13.30061086
52.50430226,13.27448482
52.49311557,13.38501692
52.53152538,13.44762258
52.51927747,13.41535971
52.49720462,13.29596758
52.43354008,13.40467764
52.51420992,13.4720546
52.466671,13.276461
52.48501778,13.5252483
52.49976,13.261831
52.428299,13.405862
52.40846531,13.66290814
52.4449983,13.28980923
52.59010488,13.41422081
52.50713171,13.38443756
52.50937805,13.26923132
52.45053,13.320007
52.47811973,13.43969238
52.49440768,13.47081396
52.48590391,13.37344725
attraction,Berlin
52.47251962,13.33362968
52.48830875,13.45399264
52.48136447,13.3899552
52.43240556,13.30303198
52.513557,13.41104507
52.49316064,13.3857067
52.50711869,13.39801082
52.50521635,13.32868246
52.44497495,13.1278893
52.57131769,13.37865067
52.486437,13.429432
52.55019713,13.36881638
attraction,Berlin
52.56940893,13.38972412
52.6425924,13.29116766
52.44645681,13.52740639
52.48443979,13.38473797
52.516957,13.297283
52.56502196,13.36269983
52.4858764,13.2880533
52.52674418,13.37182045
52.51505769,13.49801744
52.57006288,13.35780859
52.478907,13.32540438
52.524108,13.33806
52.42022275,13.63260175
52.44489703,13.56994012
52.50948253,13.46805811
52.45951262,13.57287201
52.51139575,13.44307601
52.552428,13.204763
52.505717,13.354865
52.41221516,13.51806505
52.5193394,13.32111639
52.49081614,13.42900515
52.50365559,13.39523787
52.4456,13.176569
52.51184629,13.31824064
52.52259531,13.46195314
52.40176429,13.5057807
52.49310699,13.33142574
52.52693186,13.49931035
52.45347136,13.37724993
52.50077924,13.28199592
52.51950457,13.3827862
52.51863649,13.37604761
52.59011792,13.40477943
52.600096,13.378345
52.4394395,13.43412613
52.57771491,13.39151913
52.49362509,13.49820614
52.42874643,13.21533759
52.522789,13.210598
52.54217924,13.20371806
52.596495,13.352399
52.50848998,13.36641312
52.550716,13.30748
52.45979553,13.38724852
52.541094,13.348271
52.58713314,13.35455954
52.49964741,13.48953724
52.6214795,13.48723523
52.552319,13.374554
52.54175471,13.3883962
52.547439,13.185566
52.5159725,13.37184884
52.53603594,13.43583011
52.52634721,13.20848952
52.524828,13.27307
52.52303,13.474784
52.41876143,13.17184131
52.4998218,13.26321198
52.41232594,13.14174519
52.597765,13.306077
52.56127321,13.42224598
52.586346,13.37043
52.54870967,13.39297771
52.54376415,13.4163022
52.48308661,13.39568365
52.52446,13.464864
52.41657727,13.20744735
52.481069,13.32027835
52.5036183,13.41071248
52.52401917,13.32239105
52.42165289,13.17751267
52.54180683,13.35500307
52.4255299,13.4690685
52.51858512,13.469296
52.55982454,13.46972999
52.4347891,13.31524272
52.3751092,13.61815989
52.51808933,13.35992624
52.44281352,13.39404523
52.50081036,13.35815446
52.50919521,13.42924118
52.45029834,13.37861808
52.47206854,13.26721088
52.48211376,13.2586956
52.49654491,13.40518713
52.52237065,13.40040207
52.49843256,13.58978748
attraction,Berlin
52.553568,13.416415
52.44691271,13.31165571
52.54389464,13.36950302
52.486265,13.524968
52.47938248,13.43138695
52.48909,13.450323
52.54504407,13.37375214
52.49076387,13.46900225
52.47447707,13.44446655
52.44176115,13.58751297
52.48881709,13.35259438
52.438501,13.467279
52.44128373,13.58661175
52.52880092,13.38578627
52.52998607,13.33700554
52.49247105,13.42796253
52.51479754,13.30914259
52.50642686,13.27615991
52.48796116,13.34609028
52.59092,13.37071
52.545817,13.494968
52.54779204,13.35972546
52.52347127,13.47142735
52.48719142,13.31016153
52.48729163,13.43672801
52.55578949,13.43957203
52.54593389,13.46033266
52.551689,13.244795
52.48163916,13.40935639
52.431733,13.337863
52.53895983,13.23164843
52.52391962,13.37003487
52.48795598,13.39067
52.53208684,13.38040961
52.43961,13.219266
52.3825283,13.64223317
52.58364,13.39096
52.41805646,13.63175504
52.49417119,13.30734318
52.43344724,13.53442669
52.487497,13.346763
52.53098673,13.28583956
